OrderID,OrderDate,OrderTime,StoreID,EmpID,Items,Revenue,Sales Tax,Total Charge,Payment,CustZipCode
S14890,5/15/2017,11:01:06 AM,Store03,AC52,1,144.75,7.24,151.99,Check,20017
S14891,5/15/2017,11:30:14 AM,Store04,TB22,1,629.00,31.45,660.45,Credit Card,60515
S14892,5/15/2017,12:01:26 PM,Store01,PM19,2,114.00,5.70,119.70,Credit Card,11212
S14893,5/15/2017,12:31:24 PM,Store05,ED56,2,1199.98,60.00,1259.98,Other,46221
S14894,5/15/2017,1:00:33 PM,Store03,GR33,2,563.99,28.20,592.19,Credit Card,21046
S14895,5/15/2017,1:32:59 PM,Store05,DW43,1,59.99,3.00,62.99,Credit Card,46106
S14896,5/15/2017,2:03:22 PM,Store01,LL40,1,29.99,1.50,31.49,Check,18964
S14897,5/15/2017,2:34:58 PM,Store01,RK43,4,299.39,14.97,314.36,Check,07114
S14898,5/15/2017,3:05:21 PM,Store04,SB21,3,89.97,4.50,94.47,Credit Card,60607
S14899,5/15/2017,3:35:19 PM,Store02,SB21,3,1163.98,58.20,1222.18,Credit Card,19113
S14900,5/15/2017,4:07:20 PM,Store03,SB49,2,37.98,1.90,39.88,Credit Card,20675
S14901,5/15/2017,4:37:18 PM,Store03,GW29,1,57.20,2.86,60.06,Credit Card,20011
S14902,5/15/2017,5:07:41 PM,Store03,AB28,1,27.30,1.37,28.67,Credit Card,20903
S14903,5/15/2017,5:38:53 PM,Store01,JJ78,2,223.98,11.20,235.18,Check,10028
S14904,5/15/2017,6:10:29 PM,Store02,CC24,2,619.98,31.00,650.98,Credit Card,19003
S14905,5/15/2017,6:39:38 PM,Store02,MM95,6,413.35,20.67,434.02,Check,19138
S14906,5/15/2017,7:09:11 PM,Store05,CD93,2,558.00,27.90,585.90,Check,46112
S14907,5/15/2017,7:40:48 PM,Store02,JJ78,8,313.99,15.70,329.69,Check,08533
S14908,5/16/2017,9:36:30 AM,Store01,SP45,1,25.99,1.30,27.29,Check,10044
S14909,5/16/2017,10:11:22 AM,Store03,WG86,1,34.20,1.71,35.91,Check,20818
S14910,5/16/2017,10:49:31 AM,Store04,KB69,1,9.00,0.45,9.45,Check,60304
S14911,5/16/2017,11:25:36 AM,Store03,RW64,3,102.60,5.13,107.73,Credit Card,20841
S14912,5/16/2017,12:00:27 PM,Store03,MW38,1,139.99,7.00,146.99,Credit Card,36323
S14913,5/16/2017,12:35:19 PM,Store01,JH83,4,125.96,6.30,132.26,Credit Card,18850
S14914,5/16/2017,1:10:10 PM,Store05,KH99,1,25.99,1.30,27.29,Check,46126
S14915,5/16/2017,1:48:19 PM,Store02,WG86,1,24.99,1.25,26.24,Credit Card,08059
S14916,5/16/2017,2:24:49 PM,Store01,AC89,4,269.72,13.49,283.21,Credit Card,11206
S14917,5/16/2017,3:02:09 PM,Store01,DL83,1,27.99,1.40,29.39,Other,07073
S14918,5/16/2017,3:39:53 PM,Store02,NS20,3,225.00,11.25,236.25,Other,19103
S14919,5/16/2017,4:15:59 PM,Store02,RF14,3,329.97,16.50,346.47,Credit Card,19138
S14920,5/16/2017,4:52:29 PM,Store05,MB66,1,31.99,1.60,33.59,Credit Card,46229
S14921,5/16/2017,5:28:59 PM,Store04,KD80,4,353.98,17.70,371.68,Credit Card,60626
S14922,5/16/2017,6:05:04 PM,Store03,LL40,1,44.99,2.25,47.24,Credit Card,20015
S14923,5/16/2017,6:41:10 PM,Store03,JY21,4,143.96,7.20,151.16,Credit Card,20776
S14924,5/16/2017,7:17:40 PM,Store01,RC69,1,24.99,1.25,26.24,Credit Card,11233
S14925,5/16/2017,7:54:10 PM,Store04,JM15,3,633.00,31.65,664.65,Credit Card,60619
S14926,5/17/2017,9:39:16 AM,Store02,MM66,2,298.00,14.90,312.90,Credit Card,55422
S14927,5/17/2017,10:17:43 AM,Store05,DR53,1,56.20,2.81,59.01,Credit Card,46250
S14928,5/17/2017,10:55:45 AM,Store04,WL96,5,722.78,36.14,758.92,Check,60712
S14929,5/17/2017,11:35:50 AM,Store05,RF14,2,159.90,8.00,167.90,Credit Card,46140
S14930,5/17/2017,12:14:17 PM,Store03,RK43,4,1093.94,54.70,1148.64,Credit Card,20721
S14931,5/17/2017,12:51:54 PM,Store03,JH57,1,489.00,24.45,513.45,Check,20743
S14932,5/17/2017,1:29:56 PM,Store01,AB28,2,102.98,5.15,108.13,Check,10111
S14933,5/17/2017,2:10:26 PM,Store03,JM67,6,1584.98,79.25,1664.23,Credit Card,20763
S14934,5/17/2017,2:50:56 PM,Store01,FW36,2,124.98,6.25,131.23,Credit Card,11377
S14935,5/17/2017,3:28:09 PM,Store05,ED56,6,1238.92,61.95,1300.87,Credit Card,46106
S14936,5/17/2017,4:06:35 PM,Store02,CM38,3,419.97,21.00,440.97,Credit Card,35759
S14937,5/17/2017,4:46:41 PM,Store04,JW86,2,319.98,16.00,335.98,Credit Card,95825
S14938,5/17/2017,5:25:57 PM,Store02,WS38,3,83.97,4.20,88.17,Credit Card,19031
S14939,5/17/2017,6:06:02 PM,Store02,JH57,2,167.29,8.36,175.65,Check,19094
S14940,5/17/2017,6:45:43 PM,Store01,BH39,3,594.00,29.70,623.70,Credit Card,07050
S14941,5/17/2017,7:23:20 PM,Store01,JM47,1,49.55,2.48,52.03,Other,10020
S14942,5/17/2017,8:03:01 PM,Store01,SY50,1,74.99,3.75,78.74,Credit Card,07080
S14943,5/18/2017,9:38:27 AM,Store03,JK17,2,706.00,35.30,741.30,Credit Card,20784
S14944,5/18/2017,10:18:07 AM,Store02,JJ78,2,124.99,6.25,131.24,Credit Card,19403
S14945,5/18/2017,10:56:34 AM,Store03,AG84,2,319.98,16.00,335.98,Credit Card,20784
S14946,5/18/2017,11:35:25 AM,Store03,JD87,1,489.00,24.45,513.45,Credit Card,20007
S14947,5/18/2017,12:15:31 PM,Store05,GM32,1,119.99,6.00,125.99,Credit Card,46260
S14948,5/18/2017,12:53:33 PM,Store01,NF75,2,85.98,4.30,90.28,Credit Card,10964
S14949,5/18/2017,1:34:03 PM,Store03,WG86,6,950.36,47.52,997.88,Credit Card,92026
S14950,5/18/2017,2:13:44 PM,Store02,SM69,2,459.98,23.00,482.98,Credit Card,08032
S14951,5/18/2017,2:51:21 PM,Store03,SB21,9,1626.23,81.31,1707.54,Credit Card,74352
S14952,5/18/2017,3:31:26 PM,Store05,NF75,1,68.99,3.45,72.44,Credit Card,46221
S14953,5/18/2017,4:09:04 PM,Store03,LC90,6,528.57,26.43,555.00,Credit Card,50428
S14954,5/18/2017,4:47:30 PM,Store04,NC86,3,27.00,1.35,28.35,Credit Card,60652
S14955,5/18/2017,5:27:11 PM,Store03,JK17,2,978.00,48.90,1026.90,Credit Card,20746
S14956,5/18/2017,6:06:52 PM,Store04,MR55,1,9.00,0.45,9.45,Cash,60473
S14957,5/18/2017,6:47:22 PM,Store04,KA47,1,49.99,2.50,52.49,Credit Card,60305
S14958,5/18/2017,7:25:48 PM,Store02,AP74,4,289.96,14.50,304.46,Credit Card,19103
S14959,5/18/2017,8:05:29 PM,Store05,KF42,2,41.98,2.10,44.08,Credit Card,46069
S14960,5/19/2017,9:29:27 AM,Store04,AC89,1,179.99,9.00,188.99,Credit Card,60608
S14961,5/19/2017,9:58:05 AM,Store04,SY50,1,139.99,7.00,146.99,Check,60649
S14962,5/19/2017,10:24:39 AM,Store03,JC61,1,114.99,5.75,120.74,Check,91423
S14963,5/19/2017,10:52:03 AM,Store05,NH48,2,395.39,19.77,415.16,Credit Card,46126
S14964,5/19/2017,11:20:41 AM,Store03,CD65,1,46.99,2.35,49.34,Credit Card,08553
S14965,5/19/2017,11:48:05 AM,Store01,WD82,1,74.99,3.75,78.74,Check,10153
S14966,5/19/2017,12:15:04 PM,Store04,BF64,2,1258.00,62.90,1320.90,Other,60131
S14967,5/19/2017,12:44:31 PM,Store05,WM83,1,109.00,5.45,114.45,Credit Card,46240
S14968,5/19/2017,1:10:41 PM,Store02,CM38,1,68.99,3.45,72.44,Other,19141
S14969,5/19/2017,1:40:08 PM,Store01,BP42,1,119.99,6.00,125.99,Check,10707
S14970,5/19/2017,2:07:31 PM,Store01,NE86,2,41.98,2.10,44.08,Credit Card,11557
S14971,5/19/2017,2:35:45 PM,Store01,RL27,1,419.40,20.97,440.37,Check,10011
S14972,5/19/2017,3:02:44 PM,Store03,CG40,3,1060.20,53.01,1113.21,Credit Card,22043
S14973,5/19/2017,3:29:43 PM,Store04,RC69,1,41.99,2.10,44.09,Other,60805
S14974,5/19/2017,3:56:42 PM,Store05,GG57,5,234.95,11.75,246.70,Check,46228
S14975,5/19/2017,4:24:55 PM,Store01,JD45,2,379.94,19.00,398.94,Check,11104
S14976,5/19/2017,4:51:54 PM,Store01,CH30,1,179.99,9.00,188.99,Credit Card,10039
S14977,5/19/2017,5:18:28 PM,Store05,CN58,4,126.96,6.35,133.31,Credit Card,46038
S14978,5/19/2017,5:45:52 PM,Store01,LS14,1,5.99,0.30,6.29,Cash,10152
S14979,5/19/2017,6:12:51 PM,Store02,EN51,2,1258.00,62.90,1320.90,Other,08086
S14980,5/19/2017,6:39:50 PM,Store03,NK68,2,398.00,19.90,417.90,Credit Card,20861
S14981,5/19/2017,7:06:49 PM,Store02,JD87,1,75.00,3.75,78.75,Credit Card,19116
S14982,5/19/2017,7:35:02 PM,Store01,JT13,8,2777.84,138.89,2916.73,Credit Card,07027
S14983,5/20/2017,9:24:51 AM,Store04,RG98,8,804.95,40.25,845.20,Credit Card,60472
S14984,5/20/2017,9:51:22 AM,Store05,CC48,2,79.98,4.00,83.98,Credit Card,46112
S14985,5/20/2017,10:18:41 AM,Store02,JM15,2,1254.00,62.70,1316.70,Credit Card,19104
S14986,5/20/2017,10:43:57 AM,Store01,JI46,2,93.98,4.70,98.68,Credit Card,10280
S14987,5/20/2017,11:11:17 AM,Store02,MW25,1,199.95,10.00,209.95,Credit Card,19070
S14988,5/20/2017,11:37:22 AM,Store01,JI46,1,29.99,1.50,31.49,Credit Card,47175
S14989,5/20/2017,12:03:03 PM,Store02,MC26,2,459.98,23.00,482.98,Credit Card,19129
S14990,5/20/2017,12:28:19 PM,Store01,IW76,2,48.39,2.42,50.81,Credit Card,10069
S14991,5/20/2017,12:56:03 PM,Store01,IW76,1,111.99,5.60,117.59,Check,10167
S14992,5/20/2017,1:24:12 PM,Store01,KH99,2,678.99,33.95,712.94,Credit Card,07310
S14993,5/20/2017,1:50:43 PM,Store02,NC13,2,218.00,10.90,228.90,Check,19034
S14994,5/20/2017,2:15:34 PM,Store02,RC55,2,470.00,23.50,493.50,Check,19146
S14995,5/20/2017,2:40:50 PM,Store05,VB45,2,59.98,3.00,62.98,Check,46142
S14996,5/20/2017,3:08:34 PM,Store01,JH83,2,279.98,14.00,293.98,Credit Card,11106
S14997,5/20/2017,3:36:43 PM,Store04,SC47,1,34.99,1.75,36.74,Credit Card,60093
S14998,5/20/2017,4:03:38 PM,Store02,JC24,2,149.98,7.50,157.48,Credit Card,18915
S14999,5/20/2017,4:29:44 PM,Store05,HS21,1,199.95,10.00,209.95,Check,46224
S15000,5/20/2017,4:57:52 PM,Store04,JP28,3,629.97,31.50,661.47,Credit Card,60623
S15001,5/20/2017,5:23:33 PM,Store01,AP74,2,208.99,10.45,219.44,Credit Card,11436
S15002,5/20/2017,5:51:42 PM,Store02,LM62,4,659.37,32.97,692.34,Check,08049
S15003,5/20/2017,6:19:26 PM,Store03,RG28,4,868.78,43.44,912.22,Credit Card,20005
S15004,5/20/2017,6:46:46 PM,Store04,OE65,1,108.00,5.40,113.40,Check,60025
S15005,5/20/2017,7:14:30 PM,Store01,MN66,2,656.99,32.85,689.84,Credit Card,10172
S15006,5/20/2017,7:40:11 PM,Store03,SB49,5,845.97,42.30,888.27,Credit Card,20740
S15007,5/21/2017,9:41:30 AM,Store05,SL44,1,229.99,11.50,241.49,Credit Card,46201
S15008,5/21/2017,10:21:46 AM,Store03,PC94,2,828.00,41.40,869.40,Credit Card,22206
S15009,5/21/2017,11:04:55 AM,Store02,VS38,1,39.99,2.00,41.99,Credit Card,08021
S15010,5/21/2017,11:47:15 AM,Store04,JM71,4,761.20,38.06,799.26,Credit Card,60465
S15011,5/21/2017,12:29:10 PM,Store01,CM17,1,109.95,5.50,115.45,Credit Card,08872
S15012,5/21/2017,1:12:19 PM,Store03,WS38,2,470.00,23.50,493.50,Credit Card,22003
S15013,5/21/2017,1:52:35 PM,Store05,PL31,2,99.98,5.00,104.98,Credit Card,46235
S15014,5/21/2017,2:35:44 PM,Store04,PD90,3,1887.00,94.35,1981.35,Check,60171
S15015,5/21/2017,3:15:35 PM,Store03,SB21,1,279.00,13.95,292.95,Credit Card,22749
S15016,5/21/2017,3:56:16 PM,Store02,RC55,1,49.99,2.50,52.49,Credit Card,08063
S15017,5/21/2017,4:38:35 PM,Store02,CM38,1,179.99,9.00,188.99,Credit Card,19012
S15018,5/21/2017,5:18:27 PM,Store01,MB33,1,80.99,4.05,85.04,Check,07676
S15019,5/21/2017,6:00:46 PM,Store03,OE65,1,254.30,12.72,267.02,Credit Card,20901
S15020,5/21/2017,6:41:52 PM,Store01,RW44,1,5.99,0.30,6.29,Cash,10456
S15021,5/21/2017,7:22:57 PM,Store01,LT29,2,35.98,1.80,37.78,Credit Card,11216
S15022,5/21/2017,8:05:41 PM,Store01,JC24,2,1258.00,62.90,1320.90,Credit Card,08757
S15023,5/22/2017,9:33:20 AM,Store02,KD80,2,38.99,1.95,40.94,Credit Card,08343
S15024,5/22/2017,10:05:50 AM,Store04,GS28,2,59.98,3.00,62.98,Credit Card,60106
S15025,5/22/2017,10:36:41 AM,Store01,SY50,1,89.99,4.50,94.49,Check,10279
S15026,5/22/2017,11:07:33 AM,Store04,SB49,1,18.99,0.95,19.94,Credit Card,36033
S15027,5/22/2017,11:41:41 AM,Store02,CC24,1,89.99,4.50,94.49,Credit Card,08093
S15028,5/22/2017,12:14:12 PM,Store04,RK43,2,137.94,6.90,144.84,Credit Card,60077
S15029,5/22/2017,12:47:56 PM,Store02,JA97,1,11.90,0.60,12.50,Check,08065
S15030,5/22/2017,1:22:05 PM,Store02,EW48,3,62.97,3.15,66.12,Credit Card,08312
S15031,5/22/2017,1:55:24 PM,Store01,NH48,7,1397.99,69.90,1467.89,Credit Card,10305
S15032,5/22/2017,2:28:19 PM,Store01,DW43,1,309.99,15.50,325.49,Credit Card,07608
S15033,5/22/2017,3:02:28 PM,Store05,DW43,4,99.96,5.00,104.96,Check,46217
S15034,5/22/2017,3:34:58 PM,Store05,JD91,3,149.97,7.50,157.47,Credit Card,46220
S15035,5/22/2017,4:07:04 PM,Store05,MM24,1,30.99,1.55,32.54,Credit Card,47339
S15036,5/22/2017,4:38:20 PM,Store02,CM38,2,49.98,2.50,52.48,Credit Card,08034
S15037,5/22/2017,5:09:36 PM,Store01,MB66,2,61.98,3.10,65.08,Credit Card,11201
S15038,5/22/2017,5:43:20 PM,Store04,JH82,3,1026.90,51.35,1078.25,Credit Card,60699
S15039,5/22/2017,6:15:50 PM,Store04,JC79,1,39.99,2.00,41.99,Credit Card,60638
S15040,5/22/2017,6:48:21 PM,Store04,AC89,1,269.99,13.50,283.49,Credit Card,60053
S15041,5/22/2017,7:19:37 PM,Store01,MB11,4,384.98,19.25,404.23,Credit Card,11214
S15042,5/22/2017,7:50:28 PM,Store04,GM32,1,18.99,0.95,19.94,Credit Card,46394
S15043,5/23/2017,9:40:16 AM,Store01,JD91,2,298.00,14.90,312.90,Credit Card,10017
S15044,5/23/2017,10:20:57 AM,Store03,CF23,3,245.99,12.30,258.29,Other,20905
S15045,5/23/2017,11:04:06 AM,Store01,SL44,2,259.98,13.00,272.98,Credit Card,11104
S15046,5/23/2017,11:44:47 AM,Store01,LM25,8,1609.79,80.49,1690.28,Credit Card,07002
S15047,5/23/2017,12:27:06 PM,Store01,CH30,4,51.96,2.60,54.56,Credit Card,95607
S15048,5/23/2017,1:09:26 PM,Store01,DL83,1,254.30,12.72,267.02,Credit Card,11203
S15049,5/23/2017,1:50:07 PM,Store04,RH32,3,80.97,4.05,85.02,Credit Card,60622
S15050,5/23/2017,2:33:15 PM,Store02,MM24,1,18.99,0.95,19.94,Credit Card,19460
S15051,5/23/2017,3:15:35 PM,Store05,CR23,1,149.00,7.45,156.45,Credit Card,45225
S15052,5/23/2017,3:55:51 PM,Store03,SY50,1,9.00,0.45,9.45,Cash,20833
S15053,5/23/2017,4:38:35 PM,Store01,MW38,1,44.99,2.25,47.24,Check,11703
S15054,5/23/2017,5:21:44 PM,Store03,CW22,2,110.99,5.55,116.54,Credit Card,20376
S15055,5/23/2017,6:03:39 PM,Store04,RH45,1,209.99,10.50,220.49,Credit Card,60202
S15056,5/23/2017,6:45:34 PM,Store01,CG40,1,117.85,5.89,123.74,Check,07114
S15057,5/23/2017,7:26:39 PM,Store02,NK68,1,24.99,1.25,26.24,Credit Card,08059
S15058,5/23/2017,8:07:20 PM,Store01,MM20,1,9.00,0.45,9.45,Cash,10041
S15059,5/24/2017,9:37:44 AM,Store05,ET62,2,279.98,14.00,293.98,Other,46126
S15060,5/24/2017,10:15:53 AM,Store02,MA99,4,799.80,39.99,839.79,Credit Card,19050
S15061,5/24/2017,10:51:34 AM,Store04,WS38,2,59.98,3.00,62.98,Credit Card,60805
S15062,5/24/2017,11:29:43 AM,Store01,MC26,1,39.99,2.00,41.99,Credit Card,11430
S15063,5/24/2017,12:07:52 PM,Store04,GW29,1,33.99,1.70,35.69,Check,60053
S15064,5/24/2017,12:46:01 PM,Store01,NR85,2,74.69,3.73,78.42,Check,10462
S15065,5/24/2017,1:22:31 PM,Store01,SS79,1,49.80,2.49,52.29,Credit Card,14717
S15066,5/24/2017,1:58:12 PM,Store01,LL40,1,9.00,0.45,9.45,Cash,11355
S15067,5/24/2017,2:33:52 PM,Store04,PM19,1,144.75,7.24,151.99,Credit Card,60165
S15068,5/24/2017,3:10:47 PM,Store01,SO60,1,29.99,1.50,31.49,Credit Card,11109
S15069,5/24/2017,3:48:32 PM,Store02,MS27,2,144.98,7.25,152.23,Check,08003
S15070,5/24/2017,4:25:26 PM,Store01,GS28,6,1027.96,51.40,1079.36,Other,08750
S15071,5/24/2017,5:00:18 PM,Store01,WL96,1,42.99,2.15,45.14,Check,10472
S15072,5/24/2017,5:38:02 PM,Store05,CM17,1,31.99,1.60,33.59,Credit Card,46236
S15073,5/24/2017,6:12:53 PM,Store04,TB27,2,49.98,2.50,52.48,Credit Card,60301
S15074,5/24/2017,6:47:45 PM,Store05,VB45,3,332.98,16.65,349.63,Credit Card,46204
S15075,5/24/2017,7:23:01 PM,Store01,BP42,1,20.99,1.05,22.04,Cash,11420
S15076,5/24/2017,7:57:52 PM,Store03,ME19,6,685.15,34.26,719.41,Credit Card,22182
S15077,5/25/2017,9:40:16 AM,Store01,MB66,1,80.99,4.05,85.04,Credit Card,07208
S15078,5/25/2017,10:20:08 AM,Store05,JM47,1,24.99,1.25,26.24,Credit Card,16373
S15079,5/25/2017,11:00:48 AM,Store03,GW29,1,75.00,3.75,78.75,Credit Card,59085
S15080,5/25/2017,11:42:19 AM,Store02,MC13,1,41.99,2.10,44.09,Check,81224
S15081,5/25/2017,12:25:27 PM,Store04,WS38,2,170.98,8.55,179.53,Credit Card,60714
S15082,5/25/2017,1:06:08 PM,Store05,AC67,2,36.30,1.82,38.12,Credit Card,58016
S15083,5/25/2017,1:46:24 PM,Store02,JN12,3,558.98,27.95,586.93,Credit Card,19122
S15084,5/25/2017,2:27:05 PM,Store04,JM71,1,139.99,7.00,146.99,Check,60523
S15085,5/25/2017,3:07:21 PM,Store01,CH12,3,251.19,12.56,263.75,Credit Card,11212
S15086,5/25/2017,3:49:16 PM,Store02,OE65,2,67.98,3.40,71.38,Check,19083
S15087,5/25/2017,4:30:22 PM,Store03,BP42,1,209.99,10.50,220.49,Credit Card,19802
S15088,5/25/2017,5:11:27 PM,Store04,PM84,1,119.99,6.00,125.99,Credit Card,60478
S15089,5/25/2017,5:54:36 PM,Store01,AB28,1,18.99,0.95,19.94,Other,11220
S15090,5/25/2017,6:37:20 PM,Store01,ND79,1,279.00,13.95,292.95,Credit Card,11432
S15091,5/25/2017,7:18:01 PM,Store03,BH39,2,508.99,25.45,534.44,Credit Card,21046
S15092,5/25/2017,7:59:07 PM,Store02,SS82,3,1433.99,71.70,1505.69,Credit Card,19144
S15093,5/26/2017,9:31:37 AM,Store02,LL40,1,279.00,13.95,292.95,Credit Card,19150
S15094,5/26/2017,10:02:49 AM,Store03,AM79,2,226.15,11.31,237.46,Check,22060
S15095,5/26/2017,10:34:01 AM,Store01,CT25,1,5.99,0.30,6.29,Cash,10035
S15096,5/26/2017,11:03:09 AM,Store02,PP24,5,777.95,38.90,816.85,Credit Card,19090
S15097,5/26/2017,11:33:32 AM,Store05,MR76,3,27.00,1.35,28.35,Cash,46250
S15098,5/26/2017,12:02:40 PM,Store05,GS28,2,179.98,9.00,188.98,Check,46260
S15099,5/26/2017,12:33:28 PM,Store02,LM25,1,29.99,1.50,31.49,Credit Card,08059
S15100,5/26/2017,1:03:50 PM,Store04,TW57,4,299.96,15.00,314.96,Check,60202
S15101,5/26/2017,1:35:02 PM,Store05,FB39,1,209.99,10.50,220.49,Credit Card,46241
S15102,5/26/2017,2:06:39 PM,Store03,MW38,2,1258.00,62.90,1320.90,Credit Card,20032
S15103,5/26/2017,2:37:26 PM,Store03,IW76,1,383.40,19.17,402.57,Credit Card,20712
S15104,5/26/2017,3:07:00 PM,Store03,JD91,1,489.00,24.45,513.45,Credit Card,20815
S15105,5/26/2017,3:36:33 PM,Store05,JB26,2,169.54,8.48,178.02,Credit Card,46229
S15106,5/26/2017,4:07:45 PM,Store04,WS38,1,29.99,1.50,31.49,Check,60076
S15107,5/26/2017,4:39:46 PM,Store01,VS38,1,28.15,1.41,29.56,Check,19034
S15108,5/26/2017,5:11:23 PM,Store04,NH48,1,149.00,7.45,156.45,Credit Card,60616
S15109,5/26/2017,5:41:46 PM,Store03,EL11,1,74.99,3.75,78.74,Other,22306
S15110,5/26/2017,6:13:47 PM,Store04,KP58,2,49.98,2.50,52.48,Credit Card,60487
S15111,5/26/2017,6:44:34 PM,Store01,RB48,3,158.97,7.95,166.92,Credit Card,10027
S15112,5/26/2017,7:16:36 PM,Store01,PD90,2,186.98,9.35,196.33,Credit Card,10069
S15113,5/26/2017,7:48:12 PM,Store01,MS27,2,102.98,5.15,108.13,Credit Card,11434
S15114,5/27/2017,9:31:16 AM,Store05,DC33,1,11.90,0.60,12.50,Cash,46256
S15115,5/27/2017,10:02:57 AM,Store01,KG79,4,942.89,47.14,990.03,Credit Card,10169
S15116,5/27/2017,10:34:38 AM,Store03,RL72,3,92.97,4.65,97.62,Credit Card,20774
S15117,5/27/2017,11:05:29 AM,Store03,AG84,1,27.99,1.40,29.39,Check,08751
S15118,5/27/2017,11:38:49 AM,Store02,LL40,1,235.00,11.75,246.75,Credit Card,08103
S15119,5/27/2017,12:12:33 PM,Store02,LS82,4,612.96,30.65,643.61,Credit Card,19023
S15120,5/27/2017,12:45:28 PM,Store03,CP22,2,740.99,37.05,778.04,Credit Card,21773
S15121,5/27/2017,1:18:23 PM,Store01,AC52,2,209.98,10.50,220.48,Check,07070
S15122,5/27/2017,1:50:53 PM,Store05,MC26,2,267.98,13.40,281.38,Credit Card,46168
S15123,5/27/2017,2:22:09 PM,Store01,JL35,1,74.99,3.75,78.74,Credit Card,11430
S15124,5/27/2017,2:53:25 PM,Store01,FW36,1,629.00,31.45,660.45,Check,10010
S15125,5/27/2017,3:25:31 PM,Store02,MB55,1,57.00,2.85,59.85,Check,19074
S15126,5/27/2017,3:58:25 PM,Store02,JJ78,1,629.00,31.45,660.45,Check,19109
S15127,5/27/2017,4:29:17 PM,Store05,RP63,3,113.97,5.70,119.67,Check,46217
S15128,5/27/2017,5:00:58 PM,Store04,JC79,7,2721.45,136.07,2857.52,Credit Card,60305
S15129,5/27/2017,5:31:49 PM,Store01,BP42,2,128.80,6.44,135.24,Credit Card,07432
S15130,5/27/2017,6:03:05 PM,Store01,CT25,2,56.30,2.82,59.12,Credit Card,11364
S15131,5/27/2017,6:37:14 PM,Store02,CS13,8,681.42,34.07,715.49,Check,24927
S15132,5/27/2017,7:08:55 PM,Store03,MC65,1,235.00,11.75,246.75,Check,20903
S15133,5/27/2017,7:41:25 PM,Store03,KB69,2,149.98,7.50,157.48,Credit Card,20815
S15134,5/28/2017,9:29:09 AM,Store02,DW16,1,68.99,3.45,72.44,Check,08328
S15135,5/28/2017,10:01:35 AM,Store01,LF58,2,71.98,3.60,75.58,Credit Card,11418
S15136,5/28/2017,10:30:43 AM,Store04,BS22,1,117.85,5.89,123.74,Credit Card,60025
S15137,5/28/2017,10:59:52 AM,Store01,RH32,2,223.99,11.20,235.19,Credit Card,11435
S15138,5/28/2017,11:32:18 AM,Store01,TM83,2,239.98,12.00,251.98,Check,07510
S15139,5/28/2017,12:01:51 PM,Store05,NS20,1,37.99,1.90,39.89,Cash,46220
S15140,5/28/2017,12:32:14 PM,Store05,RL72,3,199.97,10.00,209.97,Check,46231
S15141,5/28/2017,1:04:15 PM,Store03,RH67,1,59.99,3.00,62.99,Credit Card,22202
S15142,5/28/2017,1:33:48 PM,Store01,GS28,2,216.00,10.80,226.80,Credit Card,11423
S15143,5/28/2017,2:05:25 PM,Store03,JH82,2,149.98,7.50,157.48,Check,20003
S15144,5/28/2017,2:37:51 PM,Store05,PK18,1,111.99,5.60,117.59,Check,55359
S15145,5/28/2017,3:09:52 PM,Store02,RC55,2,1254.00,62.70,1316.70,Credit Card,19008
S15146,5/28/2017,3:41:54 PM,Store01,MN66,1,627.00,31.35,658.35,Credit Card,07204
S15147,5/28/2017,4:11:27 PM,Store01,DM43,1,25.99,1.30,27.29,Credit Card,11596
S15148,5/28/2017,4:41:50 PM,Store01,KG79,1,27.30,1.37,28.67,Credit Card,63940
S15149,5/28/2017,5:13:02 PM,Store04,KF42,1,269.99,13.50,283.49,Credit Card,60523
S15150,5/28/2017,5:43:49 PM,Store03,BP42,1,199.00,9.95,208.95,Credit Card,20723
S15151,5/28/2017,6:13:47 PM,Store01,CB86,1,139.99,7.00,146.99,Credit Card,29481
S15152,5/28/2017,6:44:59 PM,Store01,LM62,3,129.97,6.50,136.47,Credit Card,64638
S15153,5/28/2017,7:16:36 PM,Store01,PB26,1,269.99,13.50,283.49,Check,11367
S15154,5/28/2017,7:46:58 PM,Store05,JL35,1,627.00,31.35,658.35,Check,46131
S15155,5/29/2017,9:37:37 AM,Store04,AM79,1,59.99,3.00,62.99,Credit Card,60616
S15156,5/29/2017,10:14:50 AM,Store05,CM38,1,11.90,0.60,12.50,Cash,46236
S15157,5/29/2017,10:54:06 AM,Store01,NR72,2,62.79,3.14,65.93,Credit Card,10459
S15158,5/29/2017,11:33:47 AM,Store04,JC79,1,269.99,13.50,283.49,Credit Card,60104
S15159,5/29/2017,12:11:24 PM,Store02,EL11,2,328.00,16.40,344.40,Credit Card,19035
S15160,5/29/2017,12:48:37 PM,Store05,NW60,1,9.00,0.45,9.45,Cash,47562
S15161,5/29/2017,1:28:42 PM,Store02,RP63,4,1470.99,73.55,1544.54,Credit Card,19012
S15162,5/29/2017,2:06:44 PM,Store05,MN66,3,669.97,33.50,703.47,Credit Card,46075
S15163,5/29/2017,2:47:14 PM,Store01,NK68,3,472.97,23.65,496.62,Credit Card,07410
S15164,5/29/2017,3:24:51 PM,Store01,KD80,1,30.99,1.55,32.54,Check,11213
S15165,5/29/2017,4:04:32 PM,Store02,JP28,2,59.98,3.00,62.98,Credit Card,19132
S15166,5/29/2017,4:41:45 PM,Store02,LT29,1,112.99,5.65,118.64,Credit Card,18901
